Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,laser_id,azimuth,distance_m
-1.4807156644,-1.9075518416,-0.4693901286,70,23,101,2.46
-1.518609367,-1.9563689129,0.1297931715,82,24,87,2.48
-1.4697688106,-1.8934494101,-0.5533795937,62,25,103,2.46
-1.5020691322,-1.9350607333,0.0427583958,81,26,89,2.45
-1.4629541612,-1.8846703466,-0.6392830414,57,28,105,2.47
-1.5278127774,-1.9810428119,0.6703413268,111,29,75,2.59
-1.4959825572,-1.9397700658,-0.0427583958,81,30,91,2.45
-1.5292681788,-1.9829299623,0.5781242097,110,31,77,2.57
-1.488061321,-1.9294989721,-0.1276997332,76,0,93,2.44
-1.5106842899,-1.9588331096,0.4808386683,79,1,79,2.52
-1.4905169049,-1.932683012,-0.2135315697,78,2,95,2.45
-1.5139803698,-1.963106981,0.3926505073,78,3,81,2.51
-1.4911193725,-1.9334642033,-0.2997985848,76,4,97,2.46
-1.5032422942,-1.9491834245,0.3022359716,79,5,83,2.48
-1.477789604,-1.9161801209,-0.3832644393,73,6,99,2.45
-1.5026843898,-1.9484600162,0.2152746846,87,7,85,2.47
-1.4687208374,-1.9044210788,-0.4674820387,70,8,101,2.45
-1.5063571569,-1.9532223201,0.1292698119,78,9,87,2.47
-1.4578626607,-1.8903417929,-0.5511300831,61,10,103,2.45
-1.4959825572,-1.9397700658,0.0427583958,79,11,89,2.45
-1.451127194,-1.8816082306,-0.636694851,57,12,105,2.46
-1.5157067862,-1.9781654853,0.6677531364,112,13,75,2.58
-1.4838000697,-1.936523681,-0.0425838717,79,14,91,2.44
-1.5171048933,-1.9799901701,0.5758746991,111,15,77,2.56
-1.475918549,-1.9262374222,-0.1271763737,74,16,93,2.43
-1.4985526601,-1.955777448,0.4789305784,78,17,79,2.51
-1.4904967868,-1.9452636396,-0.2144031272,79,18,95,2.46
-1.5078056263,-1.9678535953,0.3926505073,77,19,81,2.51
-1.4850378672,-1.938139144,-0.2997985848,75,20,97,2.46
-1.4910746065,-1.9460177584,0.3010172782,80,21,83,2.47
-1.4657552702,-1.9129732161,-0.3817000947,72,22,99,2.44
-1.5026146468,-1.9610787912,0.216146242,83,23,85,2.48
-1.4687010135,-1.9168177378,-0.4693901286,70,24,101,2.46
-1.4941397656,-1.9500181312,0.1287464524,78,25,87,2.46
-1.4519167924,-1.8949124675,-0.5511300831,61,26,103,2.45
-1.4838000697,-1.936523681,0.0425838717,79,27,89,2.44
-1.4393339636,-1.8784904802,-0.6341066605,56,28,105,2.45
-1.5036340105,-1.9752317224,0.6651649459,93,29,75,2.57
-1.4777089889,-1.9411756124,-0.0425838717,79,30,91,2.44
-1.5108770943,-1.984746517,0.5758746991,90,31,77,2.56
-1.4698598222,-1.9308646439,-0.1271763737,80,0,93,2.43
-1.4924010191,-1.9604756309,0.4789305784,78,1,79,2.51
-1.4723101,-1.9340834234,-0.2126600123,77,2,95,2.44
-1.4956334675,-1.9647219,0.3910861626,76,3,81,2.5
-1.4669177888,-1.9269998752,-0.2973611979,74,4,97,2.44
-1.4849536633,-1.9506924966,0.3010172782,79,5,83,2.47
-1.4537557304,-1.9097096868,-0.38013575,71,6,99,2.43
-1.4843782155,-1.9499365662,0.2144031272,84,7,85,2.46
-1.4507802735,-1.9058010117,-0.4655739487,68,8,101,2.44
-1.4880062398,-1.954702479,0.1287464524,76,9,87,2.46
-1.4400547305,-1.891711524,-0.5488805726,58,10,103,2.44
-1.4716528045,-1.9332199746,0.0424093476,79,11,89,2.43
-1.4334254186,-1.8830030038,-0.6341066605,52,12,105,2.45
-1.3867169341,-1.8335684589,0.6159893273,72,13,75,2.38
-1.4655721625,-1.9378337606,-0.0424093476,79,14,91,2.43
-1.4870019494,-1.9661690181,0.5691261675,75,15,77,2.53
-1.4577627754,-1.9275079,-0.1266530141,79,16,93,2.42
-1.4803133951,-1.957325164,0.4770224884,78,17,79,2.5
-1.4662267421,-1.9386992701,-0.2126600123,77,18,95,2.44
-1.4834959262,-1.9615332244,0.389521818,77,19,81,2.49
-1.4608567112,-1.9315988164,-0.2973611979,72,20,97,2.44
-1.4728309465,-1.9474315935,0.2997985848,77,21,83,2.46
-1.4358334064,-1.8985120766,-0.3770070607,66,22,99,2.41
-1.4782449941,-1.9545902477,0.2144031272,82,23,85,2.46
-1.43886462,-1.9025200594,-0.4636658588,62,24,101,2.43
-1.4758342148,-1.951402626,0.1282230928,77,25,87,2.45
-1.4341046469,-1.8962262467,-0.5488805726,50,26,103,2.44
-1.4595410013,-1.9298591361,0.0422348236,78,27,89,2.42
-1.4158496428,-1.8720888046,-0.6289302796,43,28,105,2.43
-1.3751474652,-1.8301935674,0.6134011369,72,29,75,2.37
-1.447464899,-1.9264413558,-0.0420602995,78,30,91,2.41
-1.4866707539,-1.9786207075,0.571375678,75,31,77,2.54
-1.445701386,-1.9240942837,-0.1261296545,74,0,93,2.41
-1.4741569818,-1.9619660391,0.4770224884,77,1,79,2.5
-1.4122558341,-1.8795813602,-0.2056875529,67,2,95,2.36
-1.4773262772,-1.9661840769,0.389521818,75,3,81,2.49
-1.4309323431,-1.9044380592,-0.2924864242,63,4,97,2.4
-1.4607434336,-1.9441138521,0.2985798913,77,6,83,2.45
-1.4298619791,-1.9030135041,-0.3770070607,57,7,99,2.41
-1.4601289132,-1.9432959826,0.2126600123,81,8,85,2.44
-1.4210873305,-1.8913352617,-0.4598496789,54,9,101,2.41
-1.4636976688,-1.9480456649,0.1276997332,75,10,87,2.44
-1.3988752369,-1.8617730279,-0.5376330199,38,11,103,2.39
-1.4414588206,-1.9184478232,0.0418857754,72,12,89,2.4
-1.4099613251,-1.8765275818,-0.6289302796,32,13,105,2.43
-1.3520569031,-1.8112831036,0.6056365655,67,14,75,2.34
-1.4174819265,-1.8989297397,-0.0413622033,68,15,91,2.37
-1.4804474074,-1.9832814497,0.571375678,76,16,77,2.54
-1.4157549431,-1.8966161863,-0.1240362163,64,17,93,2.37
-1.4621140751,-1.9587212001,0.4751143985,74,18,79,2.49
-1.4123030804,-1.8919918983,-0.2065591103,64,19,95,2.37
-1.4593256456,-1.9549856803,0.3863931286,77,20,81,2.47
-1.4190050633,-1.90097021,-0.2912677307,59,21,97,2.39
-1.4071305439,-1.8850625095,0.2888303439,68,22,83,2.37
-1.4061518366,-1.8837513843,-0.3723140268,51,23,99,2.38
-1.4361394193,-1.923924251,0.21004534,68,24,85,2.41
-1.3975226903,-1.8721913479,-0.454125409,48,25,101,2.38
-1.4277022422,-1.9126213862,0.1250829354,65,26,87,2.39
-1.3930194109,-1.8661585294,-0.5376330199,26,27,103,2.39
-1.4115009901,-1.8909173779,0.0411876792,70,28,89,2.36
-1.3982810707,-1.8732073123,-0.6263420891,21,29,105,2.42
-1.3578672764,-1.8310390504,0.6108129464,77,30,75,2.36
-1.3995978069,-1.8873112886,-0.0410131551,68,31,91,2.35
-1.4451895784,-1.9487902826,0.5601281253,65,0,77,2.49
-1.3919441333,-1.8769905633,-0.1224661376,63,1,93,2.34
-1.4325645568,-1.931765859,0.4674820387,66,2,79,2.45
-1.4004182771,-1.8884176656,-0.2056875529,63,3,95,2.36
-1.4355267663,-1.9357603005,0.3817000947,65,4,81,2.44
-1.4071137539,-1.8974462943,-0.2900490373,58,5,97,2.38
-1.4130259965,-1.9054187577,0.2912677307,68,6,83,2.39
-1.4061102342,-1.8960930812,-0.3738783714,47,7,99,2.39
-1.4182202044,-1.9124229749,0.2083022252,70,8,85,2.39
-1.3974813431,-1.8844573074,-0.4560334989,42,9,101,2.39
-1.4157380501,-1.9090758721,0.1245595759,64,10,87,2.38
-1.3871498363,-1.8705256126,-0.5376330199,17,11,103,2.39
-1.3995978069,-1.8873112886,0.0410131551,70,12,89,2.35
-1.3866356509,-1.8698322506,-0.6237538987,13,13,105,2.41
-1.334604122,-1.8121988011,0.6030483751,65,14,75,2.33
-1.3933315616,-1.8919421451,-0.0410131551,69,15,91,2.35
-1.3867173116,-1.8829609531,0.5398825304,58,16,77,2.4
-1.3857121549,-1.8815960961,-0.1224661376,63,17,93,2.34
-1.4203296903,-1.9286016875,0.4655739487,63,18,79,2.44
-1.3882409502,-1.8850298332,-0.2048159955,64,19,95,2.35
-1.4115287633,-1.9166513054,0.3770070607,65,20,81,2.41
-1.3890423134,-1.8861179682,-0.2876116504,58,21,97,2.36
-1.406699631,-1.9100940441,0.2912677307,68,22,83,2.39
-1.3881009001,-1.8848396655,-0.3707496821,44,23,99,2.37
-1.4059631751,-1.9090940439,0.2074306677,72,24,85,2.38
-1.3912245737,-1.8890811611,-0.4560334989,40,25,101,2.39
-1.4093995422,-1.9137601319,0.1245595759,65,26,87,2.38
-1.3867173116,-1.8829609531,-0.5398825304,13,27,103,2.4
-1.3874024912,-1.8838913275,0.0408386311,70,28,89,2.34
-1.3804274395,-1.8744202192,-0.6237538987,8,29,105,2.41
-1.328904355,-1.8163826339,0.6030483751,64,30,75,2.33
-1.387380984,-1.8963100818,-0.0410131551,70,31,91,2.35
-1.2772353583,-1.7457600432,0.4993913406,52,0,77,2.22
-1.379794118,-1.8859401468,-0.1224661376,65,1,93,2.34
-1.402671484,-1.9172095532,0.4617577688,64,2,79,2.42
-1.3823121134,-1.8893818114,-0.2048159955,67,3,95,2.35
-1.40550047,-1.9210762882,0.3770070607,66,4,81,2.41
-1.3831100542,-1.8904724586,-0.2876116504,62,5,97,2.36
-1.38897069,-1.8984829351,0.2888303439,69,6,83,2.37
-1.3821726613,-1.8891912046,-0.3707496821,47,7,99,2.37
-1.3940764718,-1.9054616566,0.2065591103,69,8,85,2.37
-1.3736906682,-1.8775977856,-0.452217319,42,9,101,2.37
-1.3974837861,-1.9101188666,0.1240362163,66,10,87,2.37
-1.3865482943,-1.8951719388,-0.542132041,10,11,103,2.41
-1.3814772352,-1.8882406772,0.0408386311,70,12,89,2.34
-1.363125068,-1.8631564356,-0.6185775178,4,13,105,2.39
-1.3175125388,-1.8127350266,0.6004601846,59,14,75,2.32
-1.3814167136,-1.9006593026,-0.0410131551,86,15,91,2.35
-1.4035019206,-1.9310458281,0.5511300831,62,16,77,2.45
-1.373862463,-1.890265584,-0.1224661376,79,17,93,2.34
-1.3908702348,-1.9136661838,0.4598496789,63,18,79,2.41
-1.3763696337,-1.8937151421,-0.2048159955,65,20,95,2.35
-1.393651424,-1.9174927576,0.3754427161,66,22,81,2.4
-1.3771641442,-1.8948082907,-0.2876116504,59,23,97,2.36
-1.3829995855,-1.9028371394,0.2888303439,69,24,83,2.37
-1.3820376621,-1.9015136513,-0.3723140268,46,25,99,2.38
-1.3822265257,-1.9017735044,0.2056875529,72,26,85,2.36
-1.3793277432,-1.8977851366,-0.4560334989,54,27,101,2.39
-1.3856048772,-1.9064217001,0.1235128567,70,28,87,2.36
-1.3863161828,-1.907400369,-0.5443815515,31,29,103,2.42
-1.3755383446,-1.8925713907,0.0408386311,75,30,89,2.34
-1.3743018723,-1.8908701571,-0.6263420891,6,31,105,2.42
-1.2891937375,-1.7855399007,0.5901074228,69,0,75,2.28
-1.3754388091,-1.9049897647,-0.0410131551,67,1,91,2.35
-1.3917246556,-1.9275457452,0.5488805726,58,2,77,2.44
-1.3737630488,-1.9026688281,-0.1229894972,67,3,93,2.35
-1.3848514214,-1.9180262807,0.4598496789,66,4,79,2.41
-1.382076664,-1.9141832276,-0.2065591103,74,5,95,2.37
-1.3818388229,-1.9138538165,0.3738783714,73,6,81,2.39
-1.3944453988,-1.9313139883,-0.2924864242,81,7,97,2.4
-1.3770148313,-1.9071725635,0.2888303439,68,8,83,2.37
-1.3934023277,-1.9298693296,-0.3770070607,91,9,99,2.41
-1.3704135698,-1.8980297826,0.2048159955,66,10,85,2.35
-1.3963439643,-1.9339435113,-0.4636658588,95,11,101,2.43
-1.379608849,-1.9107652912,0.1235128567,64,12,87,2.36
-1.3860208661,-1.9196459676,-0.5466310621,64,13,103,2.43
-1.3812917402,-1.9130961041,0.0411876792,72,14,89,2.36
-1.3683547564,-1.8951783156,-0.6263420891,9,15,105,2.42
-1.2948374014,-1.805279285,0.5952838037,55,16,75,2.3
-1.3869296359,-1.933675486,-0.0415367273,91,17,91,2.38
-1.3970201213,-1.9477437732,0.5533795937,59,18,77,2.46
-1.3852398758,-1.9313196003,-0.1245595759,109,19,93,2.38
-1.3845401805,-1.930344076,0.4617577688,61,20,79,2.42
-1.3934747035,-1.942800705,-0.2091737826,109,21,95,2.4
-1.3873325982,-1.9342373014,0.3770070607,66,22,81,2.41
-1.3941560053,-1.943750585,-0.2937051176,107,23,97,2.41
-1.3768013662,-1.9195545196,0.2900490373,73,24,83,2.38
-1.393089165,-1.9422631823,-0.3785714054,103,25,99,2.42
-1.3818624143,-1.9266106992,0.2074306677,79,26,85,2.38
-1.3788189401,-1.9223674475,-0.4598496789,86,27,101,2.41
-1.3910602114,-1.9394343886,0.1250829354,85,28,87,2.39
-1.374304347,-1.9160731427,-0.5443815515,53,29,103,2.42
-1.3869296359,-1.933675486,0.0415367273,93,30,89,2.38
-1.3567644076,-1.8916187291,-0.6237538987,1,31,105,2.41
-1.2947646104,-1.8172049092,0.5978719942,46,0,75,2.31
-1.3866498633,-1.9461660588,-0.0417112514,114,1,91,2.39
-1.3908942199,-1.9521230224,0.5533795937,65,2,77,2.46
-1.384960444,-1.9437949552,-0.1250829354,112,3,93,2.39
-1.3898613091,-1.9506733299,0.4655739487,78,4,79,2.44
-1.3931450333,-1.9552820439,-0.21004534,94,5,95,2.41
-1.3927118251,-1.9546740352,0.38013575,87,6,81,2.43
-1.3822831498,-1.940037367,-0.2924864242,75,7,97,2.4
-1.3880426629,-1.9481208561,0.2937051176,90,8,83,2.41
-1.3755178519,-1.930542257,-0.3754427161,55,9,99,2.4
-1.3931450333,-1.9552820439,0.21004534,95,10,85,2.41
-1.3613805445,-1.9107005157,-0.4560334989,53,11,101,2.39
-1.4023448847,-1.9681940551,0.1266530141,110,12,87,2.42
-1.3739320952,-1.928316644,-0.5466310621,38,13,103,2.43
-1.380847981,-1.9380231045,0.0415367273,92,14,89,2.38
-1.3508150265,-1.8958717884,-0.6237538987,0,15,105,2.41
-1.305790213,-1.8449163315,0.6056365655,64,16,75,2.34
-1.3689764258,-1.9341904544,-0.0413622033,69,17,91,2.37
-1.4016418419,-1.9803425537,0.5601281253,86,18,77,2.49
-1.3615393046,-1.9236827432,-0.1235128567,65,19,93,2.36
-1.3950682578,-1.9710549112,0.4693901286,109,20,79,2.46
-1.3697299651,-1.93525511,-0.2074306677,66,21,95,2.38
-1.3979762236,-1.975163499,0.3832644393,111,22,81,2.45
-1.364713352,-1.9281672705,-0.2900490373,65,23,97,2.38
-1.3819156211,-1.9524718999,0.2937051176,83,24,83,2.41
-1.3637400712,-1.926792148,-0.3738783714,52,25,99,2.39
-1.3812403009,-1.951517758,0.2091737826,72,26,85,2.4
-1.3667132119,-1.9309928196,-0.4598496789,46,27,101,2.41
-1.3846162419,-1.9562875354,0.125606295,69,28,87,2.4
-1.3509800886,-1.9087639072,-0.5398825304,26,29,103,2.4
-1.363200154,-1.9260293132,0.0411876792,69,30,89,2.36
-1.3392720133,-1.8922218784,-0.6211657082,0,31,105,2.4
-1.3277653203,-1.888518231,0.6185775178,81,0,75,2.39
-1.3628932417,-1.9384816687,-0.0413622033,81,1,91,2.37
-1.3898094354,-1.9767653337,0.5578786148,80,2,77,2.48
-1.3497455698,-1.9197813626,-0.1229894972,62,3,93,2.35
-1.3719317036,-1.9513373292,0.4636658588,68,4,79,2.43
-1.352184244,-1.923249958,-0.2056875529,62,5,95,2.36
-1.3747221657,-1.9553062825,0.3785714054,66,6,81,2.42
-1.3643577209,-1.9405646391,-0.2912677307,57,7,97,2.39
-1.3643577209,-1.9405646391,0.2912677307,71,8,83,2.39
-1.3519994852,-1.9229871704,-0.3723140268,44,9,99,2.38
-1.3693730268,-1.9476980507,0.2083022252,81,10,85,2.39
-1.3606400846,-1.9352769396,-0.4598496789,41,11,101,2.41
-1.3784635607,-1.9606277746,0.125606295,88,12,87,2.4
-1.3617890839,-1.9369111939,-0.5466310621,18,13,103,2.43
-1.3513920329,-1.9221231736,0.0410131551,67,14,89,2.35
-1.3333208237,-1.8964199809,-0.6211657082,0,15,105,2.4
-1.3494790827,-1.9322760226,0.6315184701,60,16,75,2.44
-1.3510717261,-1.9345564779,-0.0411876792,67,17,91,2.36
-1.3835923958,-1.9811217867,0.5578786148,60,18,77,2.48
-1.3608614639,-1.948574091,-0.1245595759,61,19,93,2.38
-1.3714151905,-1.9636856351,0.4655739487,70,20,79,2.44
-1.3518394773,-1.9356557963,-0.2065591103,61,21,95,2.37
-1.3629173572,-1.9515178589,0.3770070607,68,22,81,2.41
-1.3639376079,-1.9529787233,-0.2924864242,57,23,97,2.4
-1.3582545345,-1.9448413119,0.2912677307,66,24,83,2.39
-1.3629173572,-1.9515178589,-0.3770070607,47,25,99,2.41
-1.3632474054,-1.9519904443,0.2083022252,66,26,85,2.39
-1.3657946364,-1.9556377432,-0.4636658588,57,27,101,2.43
-1.3665793693,-1.9567613771,0.1250829354,62,28,87,2.39
-1.366855391,-1.9571566038,-0.5511300831,40,29,103,2.45
-1.3510717261,-1.9345564779,0.0411876792,69,30,89,2.36
-1.3328871267,-1.9085185305,-0.6237538987,0,31,105,2.41
-1.3599192469,-1.9603154937,0.6392830414,64,0,75,2.47
-1.3563856794,-1.9552218772,-0.0415367273,70,1,91,2.38
-1.3662539449,-1.9694469232,0.5533795937,56,2,77,2.46
-1.3547331324,-1.9528397405,-0.1245595759,67,3,93,2.38
-1.3652393326,-1.9679843655,0.4655739487,61,4,79,2.44
-1.3684648843,-1.9726339791,-0.21004534,74,5,95,2.41
-1.3736691421,-1.9801358857,0.3817000947,64,6,81,2.44
-1.3860828282,-1.9980301403,-0.2985798913,84,7,97,2.45
-1.3577954236,-1.957254015,0.2924864242,67,8,83,2.4
-1.3792989337,-1.9882511967,-0.3832644393,93,9,99,2.45
-1.3627866068,-1.9644487759,0.2091737826,68,10,85,2.4
-1.3820250621,-1.9921808946,-0.4712982186,97,11,101,2.47
-1.3718096004,-1.9774553675,0.1261296545,64,12,87,2.41
-1.3773617006,-1.9854586868,-0.5578786148,74,13,103,2.48
-1.3563856794,-1.9552218772,0.0415367273,72,14,89,2.38
-1.3213790253,-1.9047599939,-0.6211657082,0,15,105,2.4
-1.3647156045,-1.9804856404,0.6444594223,58,16,75,2.49
-1.378602798,-2.0006388411,-0.0424093476,96,17,91,2.43
-1.3711174114,-1.9897759912,0.5578786148,56,18,77,2.48
-1.3712568323,-1.9899783199,-0.1266530141,109,19,93,2.42
-1.3646198774,-1.9803467206,0.4674820387,61,20,79,2.45
-1.3792185339,-2.0015324017,-0.2126600123,110,21,95,2.44
-1.3674415932,-1.9844416159,0.3817000947,67,22,81,2.44
-1.3854308344,-2.0105477392,-0.2997985848,111,23,97,2.46
-1.3629035037,-1.9778559061,0.294923811,70,24,83,2.42
-1.3786501308,-2.0007075308,-0.384828784,107,25,99,2.46
-1.367913464,-1.9851263984,0.2109168974,77,26,85,2.42
-1.3757596315,-1.9965128162,-0.4712982186,105,27,101,2.47
-1.388255884,-2.0146474726,0.1282230928,91,28,87,2.45
-1.3655887122,-1.9817527009,-0.5556291042,79,29,103,2.47
-1.3729295355,-1.9924057594,0.0422348236,113,30,89,2.42
-1.3153885344,-1.9089018221,-0.6211657082,0,31,105,2.4
-1.3639427721,-1.9927341773,0.6470476128,61,0,75,2.5
-1.372310813,-2.0049599696,-0.0424093476,116,1,91,2.43
-1.3758665221,-2.0101548966,0.5623776359,61,2,77,2.5
-1.3706388636,-2.0025172347,-0.1271763737,113,3,93,2.43
-1.3750250787,-2.0089255393,0.4732063085,77,4,79,2.48
-1.3729237386,-2.0058554602,-0.2126600123,111,5,95,2.44
-1.3779366205,-2.0131793313,0.3863931286,86,6,81,2.47
-1.3735015571,-2.0066996589,-0.2985798913,106,7,97,2.45
-1.3678954283,-1.998509048,0.2973611979,112,8,83,2.44
-1.3612005482,-1.9887277605,-0.3817000947,66,9,99,2.44
-1.3785504752,-2.0140761793,0.2135315697,114,10,85,2.45
-1.3583917108,-1.9846240207,-0.4674820387,57,11,101,2.45
-1.3875603311,-2.0272396697,0.1287464524,116,12,87,2.46
-1.3428457255,-1.961911179,-0.5488805726,50,13,103,2.44
-1.372310813,-2.0049599696,0.0424093476,116,14,89,2.43
-1.3039292901,-1.9050538735,-0.6185775178,0,15,105,2.39
-1.3793985036,-2.0289614377,0.6574003746,78,16,75,2.54
-1.3716267047,-2.0175298751,-0.0425838717,74,17,91,2.44
-1.3859791908,-2.0386409905,0.5691261675,82,18,77,2.53
-1.3474973005,-1.9820378614,-0.125606295,68,19,93,2.4
-1.3797450382,-2.0294711565,0.4770224884,108,20,79,2.5
-1.3498127448,-1.9854436555,-0.21004534,64,21,95,2.41
-1.382711357,-2.0338343238,0.389521818,112,22,81,2.49
-1.3504494478,-1.9863801838,-0.294923811,60,23,97,2.42
-1.3727709263,-2.0192129141,0.2997985848,94,24,83,2.46
-1.3382868957,-1.9684902491,-0.3770070607,53,25,99,2.41
-1.3722162759,-2.0183970771,0.2135315697,87,26,85,2.45
-1.3411121771,-1.9726459641,-0.4636658588,50,27,101,2.43
-1.3699555888,-2.0150718257,0.1276997332,88,28,87,2.44
-1.3366755833,-1.9661201647,-0.5488805726,38,29,103,2.44
-1.3547624419,-1.9927241799,0.0420602995,68,30,89,2.41
-1.2925072593,-1.9011528432,-0.6159893273,0,31,105,2.38
-1.3838286984,-2.0492950438,0.6625767555,104,0,75,2.56
-1.3484954391,-1.996970451,-0.0420602995,70,1,91,2.41
-1.3850206194,-2.051060145,0.571375678,85,2,77,2.54
-1.3412639055,-1.9862613611,-0.125606295,66,3,93,2.4
-1.3678690184,-2.0256605483,0.4751143985,86,4,79,2.49
-1.3435686388,-1.9896744125,-0.21004534,66,5,95,2.41
-1.3652603257,-2.021797367,0.3863931286,72,6,81,2.47
-1.3442023965,-1.9906129365,-0.294923811,61,7,97,2.42
-1.3553115072,-2.0070642831,0.2973611979,69,8,83,2.44
-1.337623477,-1.9808702948,-0.3785714054,49,9,99,2.42
-1.3602935596,-2.0144421438,0.2126600123,69,10,85,2.44
-1.3294148693,-1.9687142678,-0.4617577688,45,11,101,2.42
-1.3636183039,-2.0193657171,0.1276997332,67,12,87,2.44
-1.3250394114,-1.9622347057,-0.5466310621,28,13,103,2.43
-1.3429000223,-1.9886842665,0.0418857754,70,14,89,2.4
-1.2865282431,-1.905203986,-0.6159893273,0,15,105,2.38
-1.3612426131,-2.0295663458,0.6548121841,75,16,75,2.53
-1.3366457698,-1.9928932907,-0.0418857754,70,17,91,2.4
-1.3622878745,-2.0311247949,0.5646271464,62,18,77,2.51
-1.3294547008,-1.9821716519,-0.1250829354,67,19,93,2.39
-1.3614984784,-2.0299478323,0.4751143985,63,20,79,2.49
-1.3373112723,-1.9938855323,-0.21004534,67,21,95,2.41
-1.3589019351,-2.0260764746,0.3863931286,69,22,81,2.47
-1.3379420784,-1.9948260427,-0.294923811,61,23,97,2.42
-1.3434707647,-2.0030691255,0.2961425045,69,24,83,2.43
-1.3203905442,-1.9686573033,-0.3754427161,46,25,99,2.4
-1.3428602818,-2.0021589163,0.2109168974,71,26,85,2.42
-1.3286912861,-1.9810334267,-0.4636658588,44,27,101,2.43
-1.3461424167,-2.0070524676,0.1266530141,66,28,87,2.42
-1.3188683406,-1.9663877497,-0.5466310621,20,29,103,2.43
-1.3310764124,-1.9845895686,0.0417112514,71,30,89,2.39
-1.2751561237,-1.9012143239,-0.6134011369,0,31,105,2.37
-1.3548598354,-2.033832793,0.6548121841,62,0,75,2.53
-1.3248350821,-1.9887614681,-0.0417112514,69,1,91,2.39
-1.3559001956,-2.0353945183,0.5646271464,60,2,77,2.51
-1.3121479957,-1.9697163893,-0.1240362163,66,3,93,2.37
-1.3442300471,-2.0178760045,0.4712982186,66,4,79,2.47
-1.3199947262,-1.9814954216,-0.2083022252,66,5,95,2.39
-1.3415784717,-2.0138956214,0.3832644393,69,6,81,2.45
-1.3261657928,-1.9907590497,-0.2937051176,61,7,97,2.41
-1.3261657928,-1.9907590497,0.2937051176,71,8,83,2.41
-1.3141993192,-1.9727957108,-0.3754427161,45,9,99,2.4
-1.3365636976,-2.0063677491,0.2109168974,72,10,85,2.42
-1.3224611395,-1.9851978506,-0.4636658588,44,11,101,2.43
-1.3342939534,-2.0029605478,0.1261296545,67,12,87,2.41
-1.3126842531,-1.9705213862,-0.5466310621,15,13,103,2.43
-1.3248350821,-1.9887614681,0.0417112514,70,14,89,2.39
-1.2798873544,-1.9212886859,-0.6185775178,0,15,105,2.39
-1.3431337898,-2.0300235183,0.6522239937,66,16,75,2.52
-1.3185806761,-1.9929137392,-0.0417112514,74,17,91,2.39
0,0,0,45,18,77,0
-1.3114638364,-1.9821572889,-0.1245595759,66,19,93,2.38
-1.3324675449,-2.0139024676,0.4693901286,68,20,79,2.46
-1.3137631711,-1.9856325222,-0.2083022252,65,21,95,2.39
-1.335245022,-2.0181003694,0.3832644393,68,22,81,2.45
-1.3199051047,-1.9949154916,-0.2937051176,62,23,97,2.41
-1.3253818894,-2.0031931492,0.294923811,70,24,83,2.42
-1.3079951236,-1.9769146475,-0.3754427161,46,25,99,2.4
-1.3247570051,-2.002248694,0.21004534,72,26,85,2.41
-1.3053848712,-1.9729694906,-0.4598496789,43,27,101,2.41
-1.3224845409,-1.9988140728,0.125606295,67,28,87,2.4
-1.30648721,-1.9746355745,-0.5466310621,13,29,103,2.43
-1.3130636022,-1.984575188,0.0415367273,70,30,89,2.38
-1.2578554539,-1.9011331362,-0.6108129464,0,31,105,2.36
-1.3420542274,-2.0423054263,0.6548121841,63,0,75,2.53
-1.3068224059,-1.9886904987,-0.0415367273,72,1,91,2.38
-1.3056282076,-1.9868731969,0.5488805726,30,2,77,2.44
-1.2997460834,-1.9779219236,-0.1240362163,66,3,93,2.37
-1.3261341187,-2.0180785927,0.4693901286,65,4,79,2.46
-1.3075186496,-1.9897500255,-0.2083022252,65,5,95,2.39
-1.3288983939,-2.0222851995,0.3832644393,69,6,81,2.45
-1.3027298844,-1.9824625992,-0.2912677307,61,7,97,2.39
-1.3136313897,-1.9990522444,0.2937051176,70,8,83,2.41
-1.2963539435,-1.9727598477,-0.3738783714,46,9,99,2.39
-1.3129894389,-1.9980753394,0.2091737826,73,10,85,2.4
