"Points:0","Points:1","Points:2","intensity","laser_id","azimuth","distance_m","timestamp"
4.4658,-1.0911,0.86614,5.0,31.0,10373.0,4.678,254288486.0
2.2243,-0.55045,-1.3589,4.0,0.0,10390.0,2.664,254288486.0
4.4733,-1.107,-0.7571,8.0,1.0,10390.0,4.67,254288486.0
2.3476,-0.58097,-1.3588,3.0,2.0,10390.0,2.774,254288486.0
4.4718,-1.1067,-0.64743,7.0,3.0,10390.0,4.652,254288486.0
2.4736,-0.61215,-1.3549,3.0,4.0,10390.0,2.886,254288486.0
4.4775,-1.1081,-0.5394,14.0,5.0,10390.0,4.644,254288486.0
2.6197,-0.6483,-1.3555,4.0,6.0,10390.0,3.02,254288486.0
4.4769,-1.1079,-0.43028,26.0,7.0,10390.0,4.632,254288486.0
2.7971,-0.69222,-1.3639,4.0,8.0,10390.0,3.188,254288486.0
4.4757,-1.1076,-0.32241,32.0,9.0,10390.0,4.622,254288486.0
2.9654,-0.73387,-1.3601,3.0,10.0,10390.0,3.344,254288486.0
4.4643,-1.1048,-0.21447,49.0,11.0,10390.0,4.604,254288486.0
3.1601,-0.78204,-1.3598,3.0,12.0,10390.0,3.528,254288486.0
4.4719,-1.1067,-0.10696,104.0,13.0,10390.0,4.608,254288486.0
3.3709,-0.83422,-1.356,5.0,14.0,10390.0,3.728,254288486.0
4.4769,-1.1079,0.0,124.0,15.0,10390.0,4.612,254288486.0
3.625,-0.89709,-1.3592,6.0,16.0,10390.0,3.974,254288486.0
4.4874,-1.1105,0.10733,68.0,17.0,10390.0,4.624,254288486.0
3.9195,-0.96997,-1.3643,7.0,18.0,10390.0,4.262,254288486.0
4.4701,-1.1062,0.21475,34.0,19.0,10390.0,4.61,254288486.0
4.2404,-1.0494,-1.3631,12.0,20.0,10390.0,4.576,254288486.0
4.4622,-1.1043,0.32144,12.0,21.0,10390.0,4.608,254288486.0
4.4715,-1.1066,-1.3209,8.0,22.0,10390.0,4.792,254288486.0
4.4769,-1.1079,0.43028,15.0,23.0,10390.0,4.632,254288486.0
4.4662,-1.1053,-1.2045,8.0,24.0,10390.0,4.756,254288486.0
4.4775,-1.1081,0.5394,20.0,25.0,10390.0,4.644,254288486.0
4.464,-1.1047,-1.0896,5.0,26.0,10390.0,4.726,254288486.0
4.4757,-1.1076,0.64799,13.0,27.0,10390.0,4.656,254288486.0
4.4703,-1.1063,-0.97885,7.0,28.0,10390.0,4.708,254288486.0
4.4694,-1.1061,0.75645,8.0,29.0,10390.0,4.666,254288486.0
4.4778,-1.1081,-0.8691,5.0,30.0,10390.0,4.694,254288486.0
4.4644,-1.1048,0.86651,7.0,31.0,10390.0,4.68,254288486.0
2.2127,-0.55415,-1.3528,3.0,0.0,10406.0,2.652,254289039.0
4.4644,-1.1181,-0.75613,9.0,1.0,10406.0,4.664,254289039.0
2.3426,-0.58668,-1.3569,3.0,2.0,10406.0,2.77,254289039.0
4.461,-1.1172,-0.64632,10.0,3.0,10406.0,4.644,254289039.0
2.4581,-0.61562,-1.3474,3.0,4.0,10406.0,2.87,254289039.0
4.4802,-1.122,-0.5401,16.0,5.0,10406.0,4.65,254289039.0
2.604,-0.65214,-1.3483,3.0,6.0,10406.0,3.004,254289039.0
4.468,-1.119,-0.42972,26.0,7.0,10406.0,4.626,254289039.0
2.7952,-0.70003,-1.3639,5.0,8.0,10406.0,3.188,254289039.0
4.4629,-1.1177,-0.32172,39.0,9.0,10406.0,4.612,254289039.0
2.9634,-0.74215,-1.3601,3.0,10.0,10406.0,3.344,254289039.0
4.4593,-1.1168,-0.21438,51.0,11.0,10406.0,4.602,254289039.0
3.1633,-0.79221,-1.3621,3.0,12.0,10406.0,3.534,254289039.0
4.4707,-1.1196,-0.107,104.0,13.0,10406.0,4.61,254289039.0
3.3668,-0.84318,-1.3553,7.0,14.0,10406.0,3.726,254289039.0
4.4758,-1.1209,0.0,120.0,15.0,10406.0,4.614,254289039.0
3.6133,-0.90493,-1.3558,6.0,16.0,10406.0,3.964,254289039.0
4.4804,-1.1221,0.10723,52.0,17.0,10406.0,4.62,254289039.0
3.9204,-0.98184,-1.3656,6.0,18.0,10406.0,4.266,254289039.0
4.4612,-1.1173,0.21447,23.0,19.0,10406.0,4.604,254289039.0
4.23,-1.0594,-1.3607,12.0,20.0,10406.0,4.568,254289039.0
4.4591,-1.1167,0.32144,8.0,21.0,10406.0,4.608,254289039.0
4.4665,-1.1186,-1.3203,7.0,22.0,10406.0,4.79,254289039.0
4.4641,-1.118,0.42935,9.0,23.0,10406.0,4.622,254289039.0
4.4594,-1.1168,-1.2035,8.0,24.0,10406.0,4.752,254289039.0
4.4609,-1.1172,0.53778,9.0,25.0,10406.0,4.63,254289039.0
4.459,-1.1167,-1.0892,3.0,26.0,10406.0,4.724,254289039.0
4.4706,-1.1196,0.64771,10.0,27.0,10406.0,4.654,254289039.0
4.4823,-1.1226,-0.98217,6.0,28.0,10406.0,4.724,254289039.0
4.474,-1.1205,0.75775,5.0,29.0,10406.0,4.674,254289039.0
4.4727,-1.1202,-0.86873,3.0,30.0,10406.0,4.692,254289039.0
4.4823,-1.1225,0.87059,7.0,31.0,10406.0,4.702,254289039.0
2.2226,-0.56406,-1.3599,4.0,0.0,10424.0,2.666,254289039.0
4.4762,-1.136,-0.75872,3.0,1.0,10424.0,4.68,254289039.0
2.334,-0.59232,-1.3529,3.0,2.0,10424.0,2.762,254289039.0
4.4901,-1.1395,-0.65105,3.0,3.0,10424.0,4.678,254289039.0
2.463,-0.62508,-1.3511,3.0,4.0,10424.0,2.878,254289039.0
4.4997,-1.1419,-0.54289,4.0,5.0,10424.0,4.674,254289039.0
2.6071,-0.66164,-1.351,4.0,6.0,10424.0,3.01,254289039.0
4.5011,-1.1423,-0.43325,9.0,7.0,10424.0,4.664,254289039.0
2.7895,-0.70791,-1.3622,5.0,8.0,10424.0,3.184,254289039.0
4.4961,-1.141,-0.32437,44.0,9.0,10424.0,4.65,254289039.0
2.9646,-0.75235,-1.3618,3.0,10.0,10424.0,3.348,254289039.0
4.479,-1.1367,-0.21549,15.0,11.0,10424.0,4.626,254289039.0
3.1608,-0.80215,-1.3621,3.0,12.0,10424.0,3.534,254289039.0
4.4827,-1.1376,-0.10737,42.0,13.0,10424.0,4.626,254289039.0
3.3714,-0.85559,-1.3582,5.0,14.0,10424.0,3.734,254289039.0
4.4936,-1.1404,0.0,55.0,15.0,10424.0,4.636,254289039.0
3.6178,-0.91813,-1.3585,6.0,16.0,10424.0,3.972,254289039.0
4.5001,-1.142,0.10779,46.0,17.0,10424.0,4.644,254289039.0
3.921,-0.99508,-1.3669,7.0,18.0,10424.0,4.27,254289039.0
4.4925,-1.1401,0.21615,14.0,19.0,10424.0,4.64,254289039.0
4.2248,-1.0722,-1.3601,13.0,20.0,10424.0,4.566,254289039.0
4.4807,-1.1371,0.32325,4.0,21.0,10424.0,4.634,254289039.0
4.4816,-1.1373,-1.3258,7.0,22.0,10424.0,4.81,254289039.0
4.4896,-1.1394,0.43213,6.0,23.0,10424.0,4.652,254289039.0
4.4783,-1.1365,-1.2095,9.0,24.0,10424.0,4.776,254289039.0
4.4959,-1.141,0.54242,7.0,25.0,10424.0,4.67,254289039.0
4.4611,-1.1322,-1.0905,2.0,26.0,10424.0,4.73,254289039.0
4.4997,-1.142,0.65244,8.0,27.0,10424.0,4.688,254289039.0
4.4788,-1.1366,-0.98217,5.0,28.0,10424.0,4.724,254289039.0
4.4858,-1.1384,0.76035,6.0,29.0,10424.0,4.69,254289039.0
4.4692,-1.1342,-0.86873,2.0,30.0,10424.0,4.692,254289039.0
4.4863,-1.1386,0.87207,7.0,31.0,10424.0,4.71,254289039.0
2.2077,-0.56684,-1.3517,8.0,0.0,10440.0,2.65,254289039.0
4.4673,-1.147,-0.75775,3.0,1.0,10440.0,4.674,254289039.0
2.3407,-0.601,-1.3578,3.0,2.0,10440.0,2.772,254289039.0
4.4716,-1.1481,-0.64882,5.0,3.0,10440.0,4.662,254289039.0
2.4544,-0.6302,-1.3474,3.0,4.0,10440.0,2.87,254289039.0
2.6035,-0.66847,-1.3501,3.0,6.0,10440.0,3.008,254289039.0
4.4767,-1.1494,-0.4312,17.0,7.0,10440.0,4.642,254289039.0
2.7927,-0.71705,-1.3648,5.0,8.0,10440.0,3.19,254289039.0
4.4775,-1.1496,-0.32325,44.0,9.0,10440.0,4.634,254289039.0
2.9554,-0.75881,-1.3585,3.0,10.0,10440.0,3.34,254289039.0
4.4719,-1.1482,-0.21531,55.0,11.0,10440.0,4.622,254289039.0
3.1549,-0.81005,-1.3605,3.0,12.0,10440.0,3.53,254289039.0
3.3653,-0.86407,-1.3567,5.0,14.0,10440.0,3.73,254289039.0
4.4768,-1.1494,0.0,108.0,15.0,10440.0,4.622,254289039.0
3.6134,-0.92776,-1.3578,5.0,16.0,10440.0,3.97,254289039.0
4.4891,-1.1526,0.10761,65.0,17.0,10440.0,4.636,254289039.0
3.9164,-1.0056,-1.3663,6.0,18.0,10440.0,4.268,254289039.0
4.4719,-1.1482,0.21531,30.0,19.0,10440.0,4.622,254289039.0
4.2292,-1.0859,-1.3625,12.0,20.0,10440.0,4.574,254289039.0
4.4736,-1.1486,0.32297,6.0,21.0,10440.0,4.63,254289039.0
4.4821,-1.1508,-1.3269,7.0,22.0,10440.0,4.814,254289039.0
4.4748,-1.1489,0.43102,8.0,23.0,10440.0,4.64,254289039.0
4.4583,-1.1447,-1.205,6.0,24.0,10440.0,4.758,254289039.0
4.4869,-1.152,0.54173,6.0,25.0,10440.0,4.664,254289039.0
4.4353,-1.1388,-1.085,2.0,26.0,10440.0,4.706,254289039.0
4.485,-1.1516,0.65077,7.0,27.0,10440.0,4.676,254289039.0
4.4737,-1.1487,-0.98176,3.0,28.0,10440.0,4.722,254289039.0
4.4826,-1.1509,0.76035,6.0,29.0,10440.0,4.69,254289039.0
4.4584,-1.1447,-0.86725,2.0,30.0,10440.0,4.684,254289039.0
4.4736,-1.1486,0.87021,9.0,31.0,10440.0,4.7,254289039.0
2.2278,-0.57863,-1.365,4.0,0.0,10456.0,2.676,254289039.0
4.464,-1.1595,-0.75775,3.0,1.0,10456.0,4.674,254289039.0
2.3407,-0.60797,-1.3588,3.0,2.0,10456.0,2.774,254289039.0
4.4741,-1.1621,-0.64966,8.0,3.0,10456.0,4.668,254289039.0
2.451,-0.6366,-1.3464,3.0,4.0,10456.0,2.868,254289039.0
4.4837,-1.1646,-0.54173,15.0,5.0,10456.0,4.664,254289039.0
2.612,-0.67843,-1.3555,4.0,6.0,10456.0,3.02,254289039.0
4.4735,-1.1619,-0.4312,17.0,7.0,10456.0,4.642,254289039.0
2.7872,-0.72394,-1.3631,4.0,8.0,10456.0,3.186,254289039.0
4.4723,-1.1616,-0.32311,44.0,9.0,10456.0,4.632,254289039.0
2.9603,-0.7689,-1.3618,3.0,10.0,10456.0,3.348,254289039.0
4.4629,-1.1592,-0.21503,57.0,11.0,10456.0,4.616,254289039.0
3.1562,-0.81979,-1.3621,3.0,12.0,10456.0,3.534,254289039.0
4.4685,-1.1606,-0.10719,111.0,13.0,10456.0,4.618,254289039.0
3.3593,-0.87253,-1.3553,6.0,14.0,10456.0,3.726,254289039.0
4.4678,-1.1604,0.0,115.0,15.0,10456.0,4.616,254289039.0
3.6162,-0.93926,-1.3599,6.0,16.0,10456.0,3.976,254289039.0
4.4878,-1.1656,0.10765,65.0,17.0,10456.0,4.638,254289039.0
3.9117,-1.016,-1.3656,6.0,18.0,10456.0,4.266,254289039.0
4.4648,-1.1597,0.21512,30.0,19.0,10456.0,4.618,254289039.0
4.2261,-1.0977,-1.3625,12.0,20.0,10456.0,4.574,254289039.0
4.4627,-1.1591,0.32241,7.0,21.0,10456.0,4.622,254289039.0
4.4789,-1.1633,-1.3269,7.0,22.0,10456.0,4.814,254289039.0
4.4716,-1.1614,0.43102,5.0,23.0,10456.0,4.64,254289039.0
4.4551,-1.1571,-1.205,6.0,24.0,10456.0,4.758,254289039.0
4.4817,-1.1641,0.54149,7.0,25.0,10456.0,4.662,254289039.0
4.451,-1.1561,-1.0896,2.0,26.0,10456.0,4.726,254289039.0
4.4684,-1.1606,0.64882,7.0,27.0,10456.0,4.662,254289039.0
4.4686,-1.1606,-0.98134,4.0,28.0,10456.0,4.72,254289039.0
4.4851,-1.1649,0.76132,6.0,29.0,10456.0,4.696,254289039.0
4.4552,-1.1572,-0.86725,2.0,30.0,10456.0,4.684,254289039.0
4.4647,-1.1596,0.8691,7.0,31.0,10456.0,4.694,254289039.0
2.2128,-0.58135,-1.3568,3.0,0.0,10472.0,2.66,254289039.0
4.4684,-1.1739,-0.75905,3.0,1.0,10472.0,4.682,254289039.0
2.3407,-0.61495,-1.3598,3.0,2.0,10472.0,2.776,254289039.0
4.4689,-1.1741,-0.64938,6.0,3.0,10472.0,4.666,254289039.0
2.4646,-0.64748,-1.3549,3.0,4.0,10472.0,2.886,254289039.0
4.4746,-1.1756,-0.54103,16.0,5.0,10472.0,4.658,254289039.0
2.598,-0.68255,-1.3492,3.0,6.0,10472.0,3.006,254289039.0
4.4702,-1.1744,-0.4312,27.0,7.0,10472.0,4.642,254289039.0
2.7887,-0.73264,-1.3648,4.0,8.0,10472.0,3.19,254289039.0
4.4633,-1.1726,-0.32269,49.0,9.0,10472.0,4.626,254289039.0
2.9652,-0.77902,-1.365,3.0,10.0,10472.0,3.356,254289039.0
4.4558,-1.1706,-0.21484,67.0,11.0,10472.0,4.612,254289039.0
3.1504,-0.82766,-1.3605,3.0,12.0,10472.0,3.53,254289039.0
4.4633,-1.1726,-0.10714,112.0,13.0,10472.0,4.616,254289039.0
3.3605,-0.88285,-1.3567,5.0,14.0,10472.0,3.73,254289039.0
4.4722,-1.1749,0.0,116.0,15.0,10472.0,4.624,254289039.0
3.6136,-0.94936,-1.3599,6.0,16.0,10472.0,3.976,254289039.0
4.4807,-1.1772,0.10756,74.0,17.0,10472.0,4.634,254289039.0
3.9089,-1.0269,-1.3656,7.0,18.0,10472.0,4.266,254289039.0
4.4616,-1.1721,0.21512,35.0,19.0,10472.0,4.618,254289039.0
4.2267,-1.1104,-1.3637,12.0,20.0,10472.0,4.578,254289039.0
4.4633,-1.1726,0.32269,7.0,21.0,10472.0,4.626,254289039.0
4.4812,-1.1773,-1.3286,7.0,22.0,10472.0,4.82,254289039.0
4.4683,-1.1739,0.43102,6.0,23.0,10472.0,4.64,254289039.0
4.4443,-1.1676,-1.2029,6.0,24.0,10472.0,4.75,254289039.0
4.4727,-1.1751,0.5408,8.0,25.0,10472.0,4.656,254289039.0
4.4402,-1.1665,-1.0878,2.0,26.0,10472.0,4.718,254289039.0
4.4709,-1.1746,0.64966,7.0,27.0,10472.0,4.668,254289039.0
4.4653,-1.1731,-0.98134,4.0,28.0,10472.0,4.72,254289039.0
4.4665,-1.1734,0.75872,7.0,29.0,10472.0,4.68,254289039.0
4.4462,-1.1681,-0.86614,2.0,30.0,10472.0,4.678,254289039.0
4.469,-1.1741,0.87059,5.0,31.0,10472.0,4.702,254289039.0
2.2111,-0.58791,-1.3568,3.0,0.0,10489.0,2.66,254289039.0
4.4516,-1.1836,-0.75678,3.0,1.0,10489.0,4.668,254289039.0
4.4635,-1.1868,-0.6491,5.0,3.0,10489.0,4.664,254289039.0
2.449,-0.65116,-1.3474,3.0,4.0,10489.0,2.87,254289039.0
4.4711,-1.1888,-0.54103,16.0,5.0,10489.0,4.658,254289039.0
2.6063,-0.69301,-1.3546,4.0,6.0,10489.0,3.018,254289039.0
4.4629,-1.1866,-0.43083,27.0,7.0,10489.0,4.638,254289039.0
2.7812,-0.73951,-1.3622,4.0,8.0,10489.0,3.184,254289039.0
4.4598,-1.1858,-0.32269,47.0,9.0,10489.0,4.626,254289039.0
2.9576,-0.78641,-1.3626,3.0,10.0,10489.0,3.35,254289039.0
4.4504,-1.1833,-0.21475,70.0,11.0,10489.0,4.61,254289039.0
3.1532,-0.83842,-1.3629,3.0,12.0,10489.0,3.536,254289039.0
4.4559,-1.1848,-0.10705,112.0,13.0,10489.0,4.612,254289039.0
3.356,-0.89234,-1.356,5.0,14.0,10489.0,3.728,254289039.0
4.4668,-1.1877,0.0,116.0,15.0,10489.0,4.622,254289039.0
3.6089,-0.95959,-1.3592,6.0,16.0,10489.0,3.974,254289039.0
4.4791,-1.191,0.10761,75.0,17.0,10489.0,4.636,254289039.0
3.904,-1.038,-1.365,7.0,18.0,10489.0,4.264,254289039.0
4.4619,-1.1864,0.21531,31.0,19.0,10489.0,4.622,254289039.0
4.2161,-1.121,-1.3613,11.0,20.0,10489.0,4.57,254289039.0
4.4598,-1.1858,0.32269,7.0,21.0,10489.0,4.626,254289039.0
4.4666,-1.1876,-1.3253,7.0,22.0,10489.0,4.808,254289039.0
4.4648,-1.1872,0.43102,10.0,23.0,10489.0,4.64,254289039.0
4.4427,-1.1813,-1.2035,5.0,24.0,10489.0,4.752,254289039.0
4.4615,-1.1863,0.53987,12.0,25.0,10489.0,4.648,254289039.0
4.4461,-1.1822,-1.0901,2.0,26.0,10489.0,4.728,254289039.0
4.4654,-1.1873,0.64938,7.0,27.0,10489.0,4.666,254289039.0
4.4505,-1.1834,-0.97885,4.0,28.0,10489.0,4.708,254289039.0
4.4668,-1.1877,0.75937,5.0,29.0,10489.0,4.684,254289039.0
4.4446,-1.1818,-0.86651,2.0,30.0,10489.0,4.68,254289039.0
4.4617,-1.1863,0.86984,5.0,31.0,10489.0,4.698,254289039.0
2.2093,-0.59447,-1.3568,3.0,0.0,10506.0,2.66,254289039.0
4.4461,-1.1963,-0.75645,3.0,1.0,10506.0,4.666,254289039.0
2.3421,-0.63019,-1.3627,3.0,2.0,10506.0,2.782,254289039.0
4.437,-1.1939,-0.64576,4.0,3.0,10506.0,4.64,254289039.0
2.4573,-0.66118,-1.353,3.0,4.0,10506.0,2.882,254289039.0
4.458,-1.1995,-0.53987,11.0,5.0,10506.0,4.648,254289039.0
2.6008,-0.69981,-1.3528,4.0,6.0,10506.0,3.014,254289039.0
4.4459,-1.1963,-0.42953,12.0,7.0,10506.0,4.624,254289039.0
2.7773,-0.74729,-1.3614,4.0,8.0,10506.0,3.182,254289039.0
4.4158,-1.1882,-0.31976,3.0,9.0,10506.0,4.584,254289039.0
2.9606,-0.7966,-1.365,3.0,10.0,10506.0,3.356,254289039.0
4.443,-1.1955,-0.21456,35.0,11.0,10506.0,4.606,254289039.0
3.1472,-0.84682,-1.3613,3.0,12.0,10506.0,3.532,254289039.0
4.4601,-1.2001,-0.10723,113.0,13.0,10506.0,4.62,254289039.0
3.3516,-0.90181,-1.3553,6.0,14.0,10506.0,3.726,254289039.0
4.4497,-1.1973,0.0,115.0,15.0,10506.0,4.608,254289039.0
3.6115,-0.97176,-1.3612,6.0,16.0,10506.0,3.98,254289039.0
4.4736,-1.2037,0.10756,101.0,17.0,10506.0,4.634,254289039.0
3.9009,-1.0496,-1.365,6.0,18.0,10506.0,4.264,254289039.0
4.4546,-1.1986,0.21512,34.0,19.0,10506.0,4.618,254289039.0
4.2182,-1.135,-1.3631,8.0,20.0,10506.0,4.576,254289039.0
4.4485,-1.197,0.32214,7.0,21.0,10506.0,4.618,254289039.0
4.4537,-1.1984,-1.3225,7.0,22.0,10506.0,4.798,254289039.0
4.4613,-1.2004,0.43102,11.0,23.0,10506.0,4.64,254289039.0
4.4336,-1.193,-1.2019,5.0,24.0,10506.0,4.746,254289039.0
4.4618,-1.2005,0.54033,12.0,25.0,10506.0,4.652,254289039.0
4.4257,-1.1908,-1.0859,2.0,26.0,10506.0,4.71,254289039.0
4.4657,-1.2016,0.64994,7.0,27.0,10506.0,4.67,254289039.0
4.4451,-1.196,-0.97843,3.0,28.0,10506.0,4.706,254289039.0
4.4538,-1.1984,0.75775,5.0,29.0,10506.0,4.674,254289039.0
4.4089,-1.1863,-0.86022,2.0,30.0,10506.0,4.646,254289039.0
4.4525,-1.198,0.86873,3.0,31.0,10506.0,4.692,254289039.0
2.2108,-0.60231,-1.3589,3.0,0.0,10524.0,2.664,254289039.0
4.3948,-1.1973,-0.74835,6.0,1.0,10524.0,4.616,254289039.0
2.3216,-0.6325,-1.352,3.0,2.0,10524.0,2.76,254289039.0
4.3836,-1.1943,-0.63853,6.0,3.0,10524.0,4.588,254289039.0
2.4688,-0.67261,-1.3605,4.0,4.0,10524.0,2.898,254289039.0
4.4044,-1.1999,-0.53383,12.0,5.0,10524.0,4.596,254289039.0
2.6055,-0.70986,-1.3564,4.0,6.0,10524.0,3.022,254289039.0
4.396,-1.1977,-0.42507,10.0,7.0,10524.0,4.576,254289039.0
2.7802,-0.75744,-1.3639,5.0,8.0,10524.0,3.188,254289039.0
2.9545,-0.80494,-1.3634,3.0,10.0,10524.0,3.352,254289039.0
4.3775,-1.1926,-0.21158,74.0,11.0,10524.0,4.542,254289039.0
3.1481,-0.85767,-1.3629,3.0,12.0,10524.0,3.536,254289039.0
4.41,-1.2015,-0.10612,110.0,13.0,10524.0,4.572,254289039.0
3.3595,-0.91528,-1.3597,4.0,14.0,10524.0,3.738,254289039.0
4.446,-1.2113,0.0,115.0,15.0,10524.0,4.608,254289039.0
3.603,-0.98162,-1.3592,6.0,16.0,10524.0,3.974,254289039.0
4.4679,-1.2173,0.10751,75.0,17.0,10524.0,4.632,254289039.0
3.8976,-1.0619,-1.365,6.0,18.0,10524.0,4.264,254289039.0
4.4508,-1.2126,0.21512,39.0,19.0,10524.0,4.618,254289039.0
4.2147,-1.1483,-1.3631,8.0,20.0,10524.0,4.576,254289039.0
4.4447,-1.2109,0.32214,9.0,21.0,10524.0,4.618,254289039.0
4.4351,-1.2083,-1.3181,8.0,22.0,10524.0,4.782,254289039.0
4.4632,-1.216,0.43158,11.0,23.0,10524.0,4.646,254289039.0
4.3888,-1.1957,-1.1908,7.0,24.0,10524.0,4.702,254289039.0
4.4561,-1.214,0.5401,13.0,25.0,10524.0,4.65,254289039.0
4.3656,-1.1894,-1.0721,3.0,26.0,10524.0,4.65,254289039.0
4.4619,-1.2156,0.64994,10.0,27.0,10524.0,4.67,254289039.0
4.3865,-1.1951,-0.96637,6.0,28.0,10524.0,4.648,254289039.0
4.4614,-1.2155,0.7597,6.0,29.0,10524.0,4.686,254289039.0
4.3539,-1.1862,-0.85022,2.0,30.0,10524.0,4.592,254289039.0
4.4677,-1.2172,0.87244,6.0,31.0,10524.0,4.712,254289039.0
2.1976,-0.6049,-1.3517,3.0,0.0,10539.0,2.65,254289039.0
4.4601,-1.2277,-0.76002,5.0,1.0,10539.0,4.688,254289039.0
2.3283,-0.64089,-1.3569,3.0,2.0,10539.0,2.77,254289039.0
4.4606,-1.2278,-0.65022,5.0,3.0,10539.0,4.672,254289039.0
2.4704,-0.68001,-1.3624,6.0,4.0,10539.0,2.902,254289039.0
4.4625,-1.2283,-0.54126,14.0,5.0,10539.0,4.66,254289039.0
2.5985,-0.71525,-1.3537,4.0,6.0,10539.0,3.016,254289039.0
4.4773,-1.2324,-0.43325,10.0,7.0,10539.0,4.664,254289039.0
2.7764,-0.76424,-1.3631,5.0,8.0,10539.0,3.186,254289039.0
2.9454,-0.81073,-1.3601,3.0,10.0,10539.0,3.344,254289039.0
3.1494,-0.86689,-1.3644,3.0,12.0,10539.0,3.54,254289039.0
4.3645,-1.2014,-0.1051,81.0,13.0,10539.0,4.528,254289039.0
3.3571,-0.92407,-1.3597,6.0,14.0,10539.0,3.738,254289039.0
3.6022,-0.99155,-1.3599,6.0,16.0,10539.0,3.976,254289039.0
3.8984,-1.0731,-1.3663,7.0,18.0,10539.0,4.268,254289039.0
4.4534,-1.2258,0.2154,7.0,19.0,10539.0,4.624,254289039.0
4.208,-1.1583,-1.3619,8.0,20.0,10539.0,4.572,254289039.0
4.455,-1.2263,0.32311,3.0,21.0,10539.0,4.632,254289039.0
4.4524,-1.2255,0.43083,5.0,23.0,10539.0,4.638,254289039.0
4.3576,-1.1995,-1.1832,5.0,24.0,10539.0,4.672,254289039.0
4.4414,-1.2225,0.53871,2.0,25.0,10539.0,4.638,254289039.0
4.4683,-1.2299,0.65133,1.0,27.0,10539.0,4.68,254289039.0
4.5419,-1.2502,0.77396,1.0,29.0,10539.0,4.774,254289039.0
2.2074,-0.61465,-1.3589,3.0,0.0,10556.0,2.664,254289039.0
2.318,-0.64546,-1.352,3.0,2.0,10556.0,2.76,254289039.0
2.4565,-0.68402,-1.3558,3.0,4.0,10556.0,2.888,254289039.0
2.5895,-0.72104,-1.3501,4.0,6.0,10556.0,3.008,254289039.0
4.5331,-1.2623,-0.43901,3.0,7.0,10556.0,4.726,254289039.0
2.7724,-0.77199,-1.3622,5.0,8.0,10556.0,3.184,254289039.0
2.9447,-0.81996,-1.3609,3.0,10.0,10556.0,3.346,254289039.0
4.519,-1.2583,-0.21876,10.0,11.0,10556.0,4.696,254289039.0
3.1379,-0.87375,-1.3605,3.0,12.0,10556.0,3.53,254289039.0
3.3472,-0.93202,-1.3567,5.0,14.0,10556.0,3.73,254289039.0
3.5957,-1.0012,-1.3585,5.0,16.0,10556.0,3.972,254289039.0
18.26,-5.0846,0.44008,7.0,17.0,10556.0,18.96,254289039.0
3.897,-1.0851,-1.3669,6.0,18.0,10556.0,4.27,254289039.0
4.21,-1.1723,-1.3637,8.0,20.0,10556.0,4.578,254289039.0
17.431,-4.8536,1.2652,8.0,21.0,10556.0,18.138,254289039.0
19.353,-5.3888,1.8742,7.0,23.0,10556.0,20.176,254289039.0
4.5125,-1.2565,-1.2262,2.0,24.0,10556.0,4.842,254289039.0
22.512,-6.2686,2.7328,16.0,25.0,10556.0,23.528,254289039.0
4.5032,-1.2539,-1.1076,0.0,26.0,10556.0,4.804,254289039.0
35.013,-9.7494,5.1079,50.0,27.0,10556.0,36.702,254289039.0
4.4891,-1.25,-0.99049,2.0,28.0,10556.0,4.764,254289039.0
26.376,-7.3443,4.4982,6.0,29.0,10556.0,27.746,254289039.0
4.4911,-1.2506,-0.87836,1.0,30.0,10556.0,4.744,254289039.0
8.5676,-2.3857,1.6756,4.0,31.0,10556.0,9.05,254289039.0
2.2072,-0.62166,-1.3599,3.0,0.0,10573.0,2.666,254289039.0
4.5021,-1.268,-0.76845,0.0,1.0,10573.0,4.74,254289039.0
2.3278,-0.65564,-1.3588,3.0,2.0,10573.0,2.774,254289039.0
4.5562,-1.2833,-0.66525,0.0,3.0,10573.0,4.78,254289039.0
2.4579,-0.69226,-1.3577,3.0,4.0,10573.0,2.892,254289039.0
4.5067,-1.2693,-0.54753,0.0,5.0,10573.0,4.714,254289039.0
2.589,-0.7292,-1.351,8.0,6.0,10573.0,3.01,254289039.0
4.6041,-1.2968,-0.44625,2.0,7.0,10573.0,4.804,254289039.0
2.7753,-0.78168,-1.3648,5.0,8.0,10573.0,3.19,254289039.0
4.561,-1.2846,-0.33134,2.0,9.0,10573.0,4.75,254289039.0
2.9528,-0.83166,-1.3658,3.0,10.0,10573.0,3.358,254289039.0
4.5172,-1.2723,-0.21885,9.0,11.0,10573.0,4.698,254289039.0
3.1406,-0.88456,-1.3629,3.0,12.0,10573.0,3.536,254289039.0
3.3408,-0.94094,-1.3553,5.0,14.0,10573.0,3.726,254289039.0
23.392,-6.5884,0.0,12.0,15.0,10573.0,24.302,254289039.0
3.5927,-1.0119,-1.3585,6.0,16.0,10573.0,3.972,254289039.0
18.278,-5.148,0.44087,7.0,17.0,10573.0,18.994,254289039.0
3.8847,-1.0941,-1.3637,6.0,18.0,10573.0,4.26,254289039.0
17.963,-5.0593,0.87027,9.0,19.0,10573.0,18.682,254289039.0
4.2065,-1.1848,-1.3637,8.0,20.0,10573.0,4.578,254289039.0
17.43,-4.9091,1.2662,12.0,21.0,10573.0,18.152,254289039.0
19.451,-5.4785,1.8853,10.0,23.0,10573.0,20.296,254289039.0
