Points:0,Points:1,Points:2,intensity,azimuth,distance_m
42.361,7.2333,-0.99774,23,8031,42.986
3.4617,0.59109,-1.3713,6,8031,3.77
42.432,7.2454,0,21,8031,43.046
3.694,0.63077,-1.364,5,8031,3.988
26.107,4.4579,0.6149,34,8031,26.492
3.982,0.67994,-1.365,8,8031,4.264
4.3172,0.73718,-1.3666,8,8031,4.588
20.278,3.4626,1.4385,6,8031,20.622
4.7112,0.80445,-1.3705,7,8031,4.972
20.821,3.5552,1.9706,20,8031,21.214
5.138,0.87733,-1.3645,15,8031,5.388
5.3484,0.91325,-1.2856,0,8031,5.576
23.25,3.97,3.3148,16,8031,23.818
6.4254,1.0972,-1.3855,3,8031,6.664
10.015,1.7101,1.6692,0,8031,10.296
7.3252,1.2508,-1.4001,3,8031,7.562
5.3588,0.91503,1.0243,7,8031,5.532
2.2768,0.38142,-1.3691,9,8049,2.684
8.4961,1.4233,-1.4153,2,8049,8.73
2.3852,0.39957,-1.3588,3,8049,2.774
10.149,1.7003,-1.4463,2,8049,10.392
2.5079,0.42014,-1.3521,3,8049,2.88
12.936,2.1671,-1.5339,1,8049,13.206
2.6669,0.44676,-1.3582,4,8049,3.026
14.17,2.3738,-1.3404,5,8049,14.43
2.8437,0.47638,-1.3648,6,8049,3.19
3.0201,0.50594,-1.3634,11,8049,3.352
39.303,6.5841,-1.8584,32,8049,39.894
3.2343,0.54182,-1.3698,7,8049,3.554
34.034,5.7015,-0.80119,11,8049,34.518
3.4653,0.58052,-1.372,5,8049,3.772
33.602,5.629,0,10,8049,34.07
3.7034,0.6204,-1.3667,4,8049,3.996
21.26,3.5615,0.50047,4,8049,21.562
3.9897,0.66836,-1.3669,6,8049,4.27
21.522,3.6055,1.0177,12,8049,21.846
4.3177,0.7233,-1.3661,8,8049,4.586
20.173,3.3794,1.4303,6,8049,20.504
4.7156,0.78997,-1.371,7,8049,4.974
20.48,3.4309,1.9374,13,8049,20.856
5.1464,0.86214,-1.366,15,8049,5.394
21.766,3.6463,2.5809,19,8049,22.22
5.3147,0.89034,-1.2768,1,8049,5.538
24.133,4.0428,3.439,12,8049,24.71
6.4095,1.0737,-1.3814,3,8049,6.644
9.9988,1.675,1.6656,0,8049,10.274
7.3252,1.2271,-1.3994,3,8049,7.558
5.3345,0.89365,1.0191,7,8049,5.504
2.2778,0.37546,-1.3691,8,8064,2.684
8.492,1.3998,-1.414,2,8064,8.722
2.3845,0.39304,-1.3578,3,8064,2.772
10.152,1.6734,-1.446,2,8064,10.39
2.5038,0.41271,-1.3493,3,8064,2.874
12.928,2.131,-1.5323,1,8064,13.192
2.6522,0.43716,-1.3501,3,8064,3.008
14.137,2.3302,-1.3367,2,8064,14.39
2.8414,0.46835,-1.3631,5,8064,3.186
21.676,3.5729,-1.5362,4,8064,22.022
3.0214,0.49803,-1.3634,12,8064,3.352
34.037,5.6104,-1.6087,20,8064,34.534
3.2339,0.53306,-1.369,6,8064,3.552
34.03,5.6091,-0.80073,35,8064,34.498
3.465,0.57114,-1.3713,5,8064,3.77
34.092,5.6194,0,33,8064,34.552
3.7106,0.61162,-1.3688,5,8064,4.002
34.335,5.6595,0.80792,24,8064,34.808
3.9877,0.6573,-1.3656,8,8064,4.266
26.3,4.3351,1.243,12,8064,26.684
4.3233,0.71262,-1.3672,8,8064,4.59
20.296,3.3454,1.4384,13,8064,20.62
4.7215,0.77824,-1.3721,7,8064,4.978
20.733,3.4175,1.9604,14,8064,21.104
5.1449,0.84804,-1.365,15,8064,5.39
